================================================================================
 MOTION PREDICTION V8 ??TEMPORAL GRU + TRAJ REFINER + LATE-HORIZON LOSS
 Data Root:       E:\motion_planning\data\processed\prediction_pt_85k
 Output Dir:      .\checkpoints\v8_hardcls
 Resume Checkpoint: .\checkpoints\v6_temporal\best_error_score.pth
 Epochs:          20 (Batch: 32, LR: 0.0001)
 Neighbors/Map:   16 hist / 64 map pts
 Loss extras:     time_weight_end=2.5, weight_fde=0.75, cls=0.8, hard_cls=0.5
 aWTA:            tau 0.5->0.25, Top-2->1
 Workers/Prefetch: 8/4
 AMP:             bf16 (torch.bfloat16)
 Compute Device:  cuda (NVIDIA GeForce RTX 5080)
================================================================================
-> Detected 1 window(s) per pack
-> Train Scenes: 229653 | Val Scenes: 25725 | Train windows: 229653 | Val windows: 25725
-> Model params: 1.514M
-> Loading compatible weights from: .\checkpoints\v6_temporal\best_error_score.pth
-> Loaded 50/50 tensors (new layers stay random/zero)
-> Optimizer: AdamW fused=True
 [Epoch 04/20] Step [00150/7177] | Loss: 22.2289 | minADE6: 0.831m | minADE1: 1.468m | 9.4 steps/s | GPU -1% 100MB -1W | tau: 0.45, Top-2
 [Epoch 04/20] Step [00200/7177] | Loss: 20.6378 | minADE6: 0.865m | minADE1: 1.566m | 9.6 steps/s | GPU -1% 102MB -1W | tau: 0.45, Top-2
 [Epoch 04/20] Step [00400/7177] | Loss: 20.5172 | minADE6: 0.827m | minADE1: 1.492m | 9.2 steps/s | GPU -1% 101MB -1W | tau: 0.45, Top-2
 [Epoch 04/20] Step [00600/7177] | Loss: 21.5252 | minADE6: 0.823m | minADE1: 1.489m | 9.5 steps/s | GPU -1% 102MB -1W | tau: 0.45, Top-2
 [Epoch 04/20] Step [00800/7177] | Loss: 20.4852 | minADE6: 0.843m | minADE1: 1.527m | 9.5 steps/s | GPU -1% 101MB -1W | tau: 0.45, Top-2
 [Epoch 04/20] Step [01000/7177] | Loss: 20.4391 | minADE6: 0.830m | minADE1: 1.468m | 9.5 steps/s | GPU -1% 101MB -1W | tau: 0.45, Top-2
 [Epoch 04/20] Step [01200/7177] | Loss: 21.0721 | minADE6: 0.836m | minADE1: 1.494m | 9.2 steps/s | GPU -1% 100MB -1W | tau: 0.45, Top-2
 [Epoch 04/20] Step [01400/7177] | Loss: 20.0702 | minADE6: 0.835m | minADE1: 1.492m | 9.3 steps/s | GPU -1% 101MB -1W | tau: 0.45, Top-2
 [Epoch 04/20] Step [01600/7177] | Loss: 20.8393 | minADE6: 0.834m | minADE1: 1.498m | 9.6 steps/s | GPU -1% 101MB -1W | tau: 0.45, Top-2
 [Epoch 04/20] Step [01800/7177] | Loss: 20.1795 | minADE6: 0.829m | minADE1: 1.485m | 9.3 steps/s | GPU -1% 101MB -1W | tau: 0.45, Top-2
 [Epoch 04/20] Step [02000/7177] | Loss: 19.9046 | minADE6: 0.824m | minADE1: 1.472m | 9.4 steps/s | GPU -1% 101MB -1W | tau: 0.45, Top-2
 [Epoch 04/20] Step [02200/7177] | Loss: 20.1922 | minADE6: 0.840m | minADE1: 1.509m | 9.2 steps/s | GPU -1% 101MB -1W | tau: 0.45, Top-2
 [Epoch 04/20] Step [02400/7177] | Loss: 21.2046 | minADE6: 0.839m | minADE1: 1.530m | 9.5 steps/s | GPU -1% 102MB -1W | tau: 0.45, Top-2
 [Epoch 04/20] Step [02600/7177] | Loss: 19.5036 | minADE6: 0.818m | minADE1: 1.486m | 9.4 steps/s | GPU -1% 102MB -1W | tau: 0.45, Top-2
 [Epoch 04/20] Step [02800/7177] | Loss: 20.7523 | minADE6: 0.815m | minADE1: 1.481m | 9.4 steps/s | GPU -1% 100MB -1W | tau: 0.45, Top-2
 [Epoch 04/20] Step [03000/7177] | Loss: 20.3541 | minADE6: 0.820m | minADE1: 1.502m | 9.6 steps/s | GPU -1% 101MB -1W | tau: 0.45, Top-2
 [Epoch 04/20] Step [03200/7177] | Loss: 20.2082 | minADE6: 0.821m | minADE1: 1.481m | 9.7 steps/s | GPU -1% 102MB -1W | tau: 0.45, Top-2
 [Epoch 04/20] Step [03400/7177] | Loss: 20.2707 | minADE6: 0.807m | minADE1: 1.457m | 9.2 steps/s | GPU -1% 102MB -1W | tau: 0.45, Top-2
 [Epoch 04/20] Step [03600/7177] | Loss: 21.0856 | minADE6: 0.821m | minADE1: 1.494m | 9.4 steps/s | GPU -1% 102MB -1W | tau: 0.45, Top-2
 [Epoch 04/20] Step [03800/7177] | Loss: 20.8821 | minADE6: 0.810m | minADE1: 1.461m | 9.7 steps/s | GPU -1% 100MB -1W | tau: 0.45, Top-2
 [Epoch 04/20] Step [04000/7177] | Loss: 19.7649 | minADE6: 0.812m | minADE1: 1.468m | 9.5 steps/s | GPU -1% 102MB -1W | tau: 0.45, Top-2
 [Epoch 04/20] Step [04200/7177] | Loss: 20.1351 | minADE6: 0.810m | minADE1: 1.453m | 9.4 steps/s | GPU -1% 102MB -1W | tau: 0.45, Top-2
 [Epoch 04/20] Step [04400/7177] | Loss: 20.2986 | minADE6: 0.815m | minADE1: 1.480m | 9.5 steps/s | GPU -1% 104MB -1W | tau: 0.45, Top-2
 [Epoch 04/20] Step [04600/7177] | Loss: 20.8635 | minADE6: 0.812m | minADE1: 1.471m | 9.5 steps/s | GPU -1% 101MB -1W | tau: 0.45, Top-2
 [Epoch 04/20] Step [04800/7177] | Loss: 20.2441 | minADE6: 0.821m | minADE1: 1.463m | 9.6 steps/s | GPU -1% 101MB -1W | tau: 0.45, Top-2
 [Epoch 04/20] Step [05000/7177] | Loss: 21.0616 | minADE6: 0.822m | minADE1: 1.483m | 9.9 steps/s | GPU -1% 102MB -1W | tau: 0.45, Top-2
 [Epoch 04/20] Step [05200/7177] | Loss: 21.5620 | minADE6: 0.834m | minADE1: 1.482m | 9.9 steps/s | GPU -1% 100MB -1W | tau: 0.45, Top-2
 [Epoch 04/20] Step [05400/7177] | Loss: 20.3070 | minADE6: 0.833m | minADE1: 1.485m | 9.8 steps/s | GPU -1% 101MB -1W | tau: 0.45, Top-2
 [Epoch 04/20] Step [05600/7177] | Loss: 20.6298 | minADE6: 0.839m | minADE1: 1.515m | 9.9 steps/s | GPU -1% 101MB -1W | tau: 0.45, Top-2
 [Epoch 04/20] Step [05800/7177] | Loss: 20.2500 | minADE6: 0.835m | minADE1: 1.495m | 9.3 steps/s | GPU -1% 99MB -1W | tau: 0.45, Top-2
 [Epoch 04/20] Step [06000/7177] | Loss: 21.2038 | minADE6: 0.830m | minADE1: 1.472m | 9.4 steps/s | GPU -1% 102MB -1W | tau: 0.45, Top-2
 [Epoch 04/20] Step [06200/7177] | Loss: 20.9151 | minADE6: 0.833m | minADE1: 1.486m | 9.6 steps/s | GPU -1% 102MB -1W | tau: 0.45, Top-2
 [Epoch 04/20] Step [06400/7177] | Loss: 20.9482 | minADE6: 0.836m | minADE1: 1.521m | 9.2 steps/s | GPU -1% 101MB -1W | tau: 0.45, Top-2
 [Epoch 04/20] Step [06600/7177] | Loss: 20.6475 | minADE6: 0.840m | minADE1: 1.514m | 9.3 steps/s | GPU -1% 100MB -1W | tau: 0.45, Top-2
 [Epoch 04/20] Step [06800/7177] | Loss: 20.6708 | minADE6: 0.840m | minADE1: 1.529m | 9.3 steps/s | GPU -1% 102MB -1W | tau: 0.45, Top-2
 [Epoch 04/20] Step [07000/7177] | Loss: 19.7813 | minADE6: 0.832m | minADE1: 1.474m | 9.4 steps/s | GPU -1% 102MB -1W | tau: 0.45, Top-2
Epoch 04/20 (758.6s, 7177 steps) | Train Loss: 20.5660, minADE6: 0.828m, minADE1: 1.489m | Val Loss: 21.1945, val_minADE6: 0.8608m, val_minADE1: 1.5527m, val_minFDE6: 13.3522m, Error Score: 1.2068
 [Epoch 05/20] Step [00050/7177] | Loss: 21.2866 | minADE6: 0.866m | minADE1: 1.534m | 8.1 steps/s | GPU -1% 101MB -1W | tau: 0.43, Top-2
 [Epoch 05/20] Step [00100/7177] | Loss: 20.6077 | minADE6: 0.825m | minADE1: 1.491m | 9.8 steps/s | GPU -1% 104MB -1W | tau: 0.43, Top-2
 [Epoch 05/20] Step [00150/7177] | Loss: 19.9637 | minADE6: 0.828m | minADE1: 1.493m | 9.4 steps/s | GPU -1% 100MB -1W | tau: 0.43, Top-2
 [Epoch 05/20] Step [00200/7177] | Loss: 20.5808 | minADE6: 0.807m | minADE1: 1.459m | 9.9 steps/s | GPU -1% 101MB -1W | tau: 0.43, Top-2
 [Epoch 05/20] Step [00400/7177] | Loss: 19.5776 | minADE6: 0.839m | minADE1: 1.496m | 9.5 steps/s | GPU -1% 101MB -1W | tau: 0.43, Top-2
 [Epoch 05/20] Step [00600/7177] | Loss: 22.1914 | minADE6: 0.848m | minADE1: 1.507m | 9.2 steps/s | GPU -1% 102MB -1W | tau: 0.43, Top-2
 [Epoch 05/20] Step [00800/7177] | Loss: 19.9042 | minADE6: 0.833m | minADE1: 1.486m | 9.4 steps/s | GPU -1% 100MB -1W | tau: 0.43, Top-2
 [Epoch 05/20] Step [01000/7177] | Loss: 20.1383 | minADE6: 0.833m | minADE1: 1.481m | 9.4 steps/s | GPU -1% 101MB -1W | tau: 0.43, Top-2
 [Epoch 05/20] Step [01200/7177] | Loss: 22.0003 | minADE6: 0.820m | minADE1: 1.472m | 9.4 steps/s | GPU -1% 101MB -1W | tau: 0.43, Top-2
 [Epoch 05/20] Step [01400/7177] | Loss: 20.8984 | minADE6: 0.836m | minADE1: 1.500m | 9.3 steps/s | GPU -1% 99MB -1W | tau: 0.43, Top-2
 [Epoch 05/20] Step [01600/7177] | Loss: 20.5161 | minADE6: 0.818m | minADE1: 1.486m | 8.7 steps/s | GPU -1% 102MB -1W | tau: 0.43, Top-2
 [Epoch 05/20] Step [01800/7177] | Loss: 20.2422 | minADE6: 0.824m | minADE1: 1.482m | 9.4 steps/s | GPU -1% 102MB -1W | tau: 0.43, Top-2
 [Epoch 05/20] Step [02000/7177] | Loss: 19.6437 | minADE6: 0.810m | minADE1: 1.449m | 9.1 steps/s | GPU -1% 100MB -1W | tau: 0.43, Top-2
 [Epoch 05/20] Step [02200/7177] | Loss: 22.1789 | minADE6: 0.849m | minADE1: 1.514m | 9.6 steps/s | GPU -1% 101MB -1W | tau: 0.43, Top-2
 [Epoch 05/20] Step [02400/7177] | Loss: 20.7465 | minADE6: 0.824m | minADE1: 1.460m | 9.7 steps/s | GPU -1% 102MB -1W | tau: 0.43, Top-2
 [Epoch 05/20] Step [02600/7177] | Loss: 20.8394 | minADE6: 0.801m | minADE1: 1.436m | 9.9 steps/s | GPU -1% 100MB -1W | tau: 0.43, Top-2
 [Epoch 05/20] Step [02800/7177] | Loss: 19.7338 | minADE6: 0.823m | minADE1: 1.479m | 9.8 steps/s | GPU -1% 100MB -1W | tau: 0.43, Top-2
 [Epoch 05/20] Step [03000/7177] | Loss: 19.9238 | minADE6: 0.829m | minADE1: 1.501m | 9.9 steps/s | GPU -1% 101MB -1W | tau: 0.43, Top-2
 [Epoch 05/20] Step [03200/7177] | Loss: 20.6213 | minADE6: 0.835m | minADE1: 1.492m | 9.7 steps/s | GPU -1% 101MB -1W | tau: 0.43, Top-2
 [Epoch 05/20] Step [03400/7177] | Loss: 20.3025 | minADE6: 0.835m | minADE1: 1.505m | 9.4 steps/s | GPU -1% 101MB -1W | tau: 0.43, Top-2
 [Epoch 05/20] Step [03600/7177] | Loss: 20.2413 | minADE6: 0.835m | minADE1: 1.487m | 9.3 steps/s | GPU -1% 101MB -1W | tau: 0.43, Top-2
 [Epoch 05/20] Step [03800/7177] | Loss: 20.8270 | minADE6: 0.820m | minADE1: 1.466m | 9.6 steps/s | GPU -1% 101MB -1W | tau: 0.43, Top-2
 [Epoch 05/20] Step [04000/7177] | Loss: 20.2942 | minADE6: 0.827m | minADE1: 1.488m | 9.6 steps/s | GPU -1% 102MB -1W | tau: 0.43, Top-2
 [Epoch 05/20] Step [04200/7177] | Loss: 21.2807 | minADE6: 0.827m | minADE1: 1.485m | 9.9 steps/s | GPU -1% 101MB -1W | tau: 0.43, Top-2
 [Epoch 05/20] Step [04400/7177] | Loss: 21.7158 | minADE6: 0.812m | minADE1: 1.462m | 9.3 steps/s | GPU -1% 102MB -1W | tau: 0.43, Top-2
 [Epoch 05/20] Step [04600/7177] | Loss: 20.9647 | minADE6: 0.833m | minADE1: 1.486m | 9.2 steps/s | GPU -1% 101MB -1W | tau: 0.43, Top-2
 [Epoch 05/20] Step [04800/7177] | Loss: 20.2910 | minADE6: 0.822m | minADE1: 1.501m | 9.4 steps/s | GPU -1% 102MB -1W | tau: 0.43, Top-2
 [Epoch 05/20] Step [05000/7177] | Loss: 21.0810 | minADE6: 0.821m | minADE1: 1.471m | 9.6 steps/s | GPU -1% 100MB -1W | tau: 0.43, Top-2
 [Epoch 05/20] Step [05200/7177] | Loss: 20.2554 | minADE6: 0.815m | minADE1: 1.470m | 9.6 steps/s | GPU -1% 100MB -1W | tau: 0.43, Top-2
 [Epoch 05/20] Step [05400/7177] | Loss: 21.0666 | minADE6: 0.815m | minADE1: 1.468m | 9.9 steps/s | GPU -1% 102MB -1W | tau: 0.43, Top-2
 [Epoch 05/20] Step [05600/7177] | Loss: 19.8172 | minADE6: 0.840m | minADE1: 1.505m | 9.3 steps/s | GPU -1% 101MB -1W | tau: 0.43, Top-2
 [Epoch 05/20] Step [05800/7177] | Loss: 19.6236 | minADE6: 0.825m | minADE1: 1.481m | 9.2 steps/s | GPU -1% 101MB -1W | tau: 0.43, Top-2
 [Epoch 05/20] Step [06000/7177] | Loss: 20.1610 | minADE6: 0.827m | minADE1: 1.490m | 9.4 steps/s | GPU -1% 101MB -1W | tau: 0.43, Top-2
 [Epoch 05/20] Step [06200/7177] | Loss: 20.9588 | minADE6: 0.835m | minADE1: 1.494m | 9.5 steps/s | GPU -1% 101MB -1W | tau: 0.43, Top-2
 [Epoch 05/20] Step [06400/7177] | Loss: 20.3808 | minADE6: 0.836m | minADE1: 1.489m | 9.4 steps/s | GPU -1% 103MB -1W | tau: 0.43, Top-2
 [Epoch 05/20] Step [06600/7177] | Loss: 21.1781 | minADE6: 0.821m | minADE1: 1.473m | 9.5 steps/s | GPU -1% 102MB -1W | tau: 0.43, Top-2
 [Epoch 05/20] Step [06800/7177] | Loss: 21.0573 | minADE6: 0.831m | minADE1: 1.496m | 9.5 steps/s | GPU -1% 102MB -1W | tau: 0.43, Top-2
 [Epoch 05/20] Step [07000/7177] | Loss: 20.9455 | minADE6: 0.822m | minADE1: 1.484m | 9.2 steps/s | GPU -1% 101MB -1W | tau: 0.43, Top-2
Epoch 05/20 (759.4s, 7177 steps) | Train Loss: 20.6232, minADE6: 0.827m, minADE1: 1.483m | Val Loss: 21.1898, val_minADE6: 0.8715m, val_minADE1: 1.5202m, val_minFDE6: 13.3421m, Error Score: 1.1959
 [Epoch 06/20] Step [00050/7177] | Loss: 20.7279 | minADE6: 0.815m | minADE1: 1.460m | 7.9 steps/s | GPU -1% 101MB -1W | tau: 0.42, Top-2
 [Epoch 06/20] Step [00100/7177] | Loss: 23.7748 | minADE6: 0.806m | minADE1: 1.421m | 9.5 steps/s | GPU -1% 102MB -1W | tau: 0.42, Top-2
 [Epoch 06/20] Step [00150/7177] | Loss: 21.4165 | minADE6: 0.791m | minADE1: 1.439m | 9.6 steps/s | GPU -1% 100MB -1W | tau: 0.42, Top-2
 [Epoch 06/20] Step [00200/7177] | Loss: 19.3970 | minADE6: 0.845m | minADE1: 1.483m | 9.3 steps/s | GPU -1% 101MB -1W | tau: 0.42, Top-2
 [Epoch 06/20] Step [00400/7177] | Loss: 21.0156 | minADE6: 0.823m | minADE1: 1.476m | 9.2 steps/s | GPU -1% 101MB -1W | tau: 0.42, Top-2
 [Epoch 06/20] Step [00600/7177] | Loss: 20.0452 | minADE6: 0.812m | minADE1: 1.465m | 9.3 steps/s | GPU -1% 101MB -1W | tau: 0.42, Top-2
 [Epoch 06/20] Step [00800/7177] | Loss: 20.7552 | minADE6: 0.819m | minADE1: 1.466m | 9.5 steps/s | GPU -1% 100MB -1W | tau: 0.42, Top-2
 [Epoch 06/20] Step [01000/7177] | Loss: 19.7256 | minADE6: 0.831m | minADE1: 1.491m | 9.7 steps/s | GPU -1% 102MB -1W | tau: 0.42, Top-2
 [Epoch 06/20] Step [01200/7177] | Loss: 21.3305 | minADE6: 0.816m | minADE1: 1.470m | 9.8 steps/s | GPU -1% 100MB -1W | tau: 0.42, Top-2
 [Epoch 06/20] Step [01400/7177] | Loss: 19.1922 | minADE6: 0.814m | minADE1: 1.476m | 9.8 steps/s | GPU -1% 102MB -1W | tau: 0.42, Top-2
 [Epoch 06/20] Step [01600/7177] | Loss: 20.5027 | minADE6: 0.825m | minADE1: 1.476m | 9.1 steps/s | GPU -1% 103MB -1W | tau: 0.42, Top-2
 [Epoch 06/20] Step [01800/7177] | Loss: 20.7148 | minADE6: 0.827m | minADE1: 1.496m | 9.2 steps/s | GPU -1% 100MB -1W | tau: 0.42, Top-2
 [Epoch 06/20] Step [02000/7177] | Loss: 20.2569 | minADE6: 0.812m | minADE1: 1.443m | 9.1 steps/s | GPU -1% 100MB -1W | tau: 0.42, Top-2
 [Epoch 06/20] Step [02200/7177] | Loss: 19.8396 | minADE6: 0.804m | minADE1: 1.452m | 9.3 steps/s | GPU -1% 101MB -1W | tau: 0.42, Top-2
 [Epoch 06/20] Step [02400/7177] | Loss: 20.6891 | minADE6: 0.811m | minADE1: 1.453m | 9.4 steps/s | GPU -1% 100MB -1W | tau: 0.42, Top-2
 [Epoch 06/20] Step [02600/7177] | Loss: 19.5723 | minADE6: 0.826m | minADE1: 1.499m | 9.1 steps/s | GPU -1% 102MB -1W | tau: 0.42, Top-2
 [Epoch 06/20] Step [02800/7177] | Loss: 20.7699 | minADE6: 0.823m | minADE1: 1.474m | 9.1 steps/s | GPU -1% 101MB -1W | tau: 0.42, Top-2
 [Epoch 06/20] Step [03000/7177] | Loss: 20.9079 | minADE6: 0.823m | minADE1: 1.491m | 9.4 steps/s | GPU -1% 101MB -1W | tau: 0.42, Top-2
 [Epoch 06/20] Step [03200/7177] | Loss: 20.1260 | minADE6: 0.824m | minADE1: 1.493m | 9.5 steps/s | GPU -1% 102MB -1W | tau: 0.42, Top-2
 [Epoch 06/20] Step [03400/7177] | Loss: 20.2687 | minADE6: 0.825m | minADE1: 1.482m | 9.3 steps/s | GPU -1% 99MB -1W | tau: 0.42, Top-2
 [Epoch 06/20] Step [03600/7177] | Loss: 20.4719 | minADE6: 0.822m | minADE1: 1.445m | 9.3 steps/s | GPU -1% 102MB -1W | tau: 0.42, Top-2
 [Epoch 06/20] Step [03800/7177] | Loss: 20.1072 | minADE6: 0.818m | minADE1: 1.471m | 9.2 steps/s | GPU -1% 102MB -1W | tau: 0.42, Top-2
 [Epoch 06/20] Step [04000/7177] | Loss: 21.6455 | minADE6: 0.820m | minADE1: 1.483m | 9.4 steps/s | GPU -1% 101MB -1W | tau: 0.42, Top-2
 [Epoch 06/20] Step [04200/7177] | Loss: 20.6039 | minADE6: 0.826m | minADE1: 1.479m | 9.4 steps/s | GPU -1% 102MB -1W | tau: 0.42, Top-2
 [Epoch 06/20] Step [04400/7177] | Loss: 20.3637 | minADE6: 0.822m | minADE1: 1.475m | 9.1 steps/s | GPU -1% 102MB -1W | tau: 0.42, Top-2
 [Epoch 06/20] Step [04600/7177] | Loss: 19.4890 | minADE6: 0.808m | minADE1: 1.444m | 9.3 steps/s | GPU -1% 101MB -1W | tau: 0.42, Top-2
 [Epoch 06/20] Step [04800/7177] | Loss: 20.8895 | minADE6: 0.817m | minADE1: 1.464m | 9.3 steps/s | GPU -1% 102MB -1W | tau: 0.42, Top-2
 [Epoch 06/20] Step [05000/7177] | Loss: 20.5800 | minADE6: 0.818m | minADE1: 1.469m | 9.6 steps/s | GPU -1% 101MB -1W | tau: 0.42, Top-2
 [Epoch 06/20] Step [05200/7177] | Loss: 20.7383 | minADE6: 0.831m | minADE1: 1.484m | 9.5 steps/s | GPU -1% 100MB -1W | tau: 0.42, Top-2
 [Epoch 06/20] Step [05400/7177] | Loss: 20.7670 | minADE6: 0.830m | minADE1: 1.514m | 9.5 steps/s | GPU -1% 101MB -1W | tau: 0.42, Top-2
 [Epoch 06/20] Step [05600/7177] | Loss: 19.7019 | minADE6: 0.822m | minADE1: 1.471m | 9.1 steps/s | GPU -1% 101MB -1W | tau: 0.42, Top-2
 [Epoch 06/20] Step [05800/7177] | Loss: 21.9043 | minADE6: 0.815m | minADE1: 1.462m | 9.3 steps/s | GPU -1% 101MB -1W | tau: 0.42, Top-2
 [Epoch 06/20] Step [06000/7177] | Loss: 20.6111 | minADE6: 0.811m | minADE1: 1.462m | 9.3 steps/s | GPU -1% 101MB -1W | tau: 0.42, Top-2
 [Epoch 06/20] Step [06200/7177] | Loss: 20.2794 | minADE6: 0.817m | minADE1: 1.467m | 9.1 steps/s | GPU -1% 100MB -1W | tau: 0.42, Top-2
 [Epoch 06/20] Step [06400/7177] | Loss: 20.8758 | minADE6: 0.810m | minADE1: 1.459m | 9.3 steps/s | GPU -1% 100MB -1W | tau: 0.42, Top-2
 [Epoch 06/20] Step [06600/7177] | Loss: 20.8422 | minADE6: 0.815m | minADE1: 1.473m | 9.5 steps/s | GPU -1% 101MB -1W | tau: 0.42, Top-2
 [Epoch 06/20] Step [06800/7177] | Loss: 20.3597 | minADE6: 0.811m | minADE1: 1.435m | 9.5 steps/s | GPU -1% 102MB -1W | tau: 0.42, Top-2
 [Epoch 06/20] Step [07000/7177] | Loss: 20.7993 | minADE6: 0.819m | minADE1: 1.476m | 9.2 steps/s | GPU -1% 102MB -1W | tau: 0.42, Top-2
Epoch 06/20 (769.0s, 7177 steps) | Train Loss: 20.5177, minADE6: 0.819m, minADE1: 1.471m | Val Loss: 21.1837, val_minADE6: 0.8736m, val_minADE1: 1.5888m, val_minFDE6: 13.3215m, Error Score: 1.2312
 [Epoch 07/20] Step [00050/7177] | Loss: 21.4900 | minADE6: 0.811m | minADE1: 1.461m | 8.0 steps/s | GPU -1% 102MB -1W | tau: 0.40, Top-2
 [Epoch 07/20] Step [00100/7177] | Loss: 22.7182 | minADE6: 0.847m | minADE1: 1.542m | 9.3 steps/s | GPU -1% 100MB -1W | tau: 0.40, Top-2
 [Epoch 07/20] Step [00150/7177] | Loss: 19.6402 | minADE6: 0.823m | minADE1: 1.512m | 9.7 steps/s | GPU -1% 102MB -1W | tau: 0.40, Top-2
 [Epoch 07/20] Step [00200/7177] | Loss: 20.7199 | minADE6: 0.836m | minADE1: 1.520m | 9.7 steps/s | GPU -1% 101MB -1W | tau: 0.40, Top-2
 [Epoch 07/20] Step [00400/7177] | Loss: 20.7572 | minADE6: 0.810m | minADE1: 1.491m | 9.1 steps/s | GPU -1% 102MB -1W | tau: 0.40, Top-2
 [Epoch 07/20] Step [00600/7177] | Loss: 20.9489 | minADE6: 0.804m | minADE1: 1.427m | 9.2 steps/s | GPU -1% 101MB -1W | tau: 0.40, Top-2
 [Epoch 07/20] Step [00800/7177] | Loss: 21.8496 | minADE6: 0.816m | minADE1: 1.460m | 9.2 steps/s | GPU -1% 101MB -1W | tau: 0.40, Top-2
 [Epoch 07/20] Step [01000/7177] | Loss: 20.9857 | minADE6: 0.812m | minADE1: 1.474m | 9.5 steps/s | GPU -1% 101MB -1W | tau: 0.40, Top-2
 [Epoch 07/20] Step [01200/7177] | Loss: 20.8087 | minADE6: 0.812m | minADE1: 1.466m | 9.3 steps/s | GPU -1% 102MB -1W | tau: 0.40, Top-2
 [Epoch 07/20] Step [01400/7177] | Loss: 19.4850 | minADE6: 0.802m | minADE1: 1.410m | 9.5 steps/s | GPU -1% 101MB -1W | tau: 0.40, Top-2
 [Epoch 07/20] Step [01600/7177] | Loss: 20.7523 | minADE6: 0.823m | minADE1: 1.474m | 9.2 steps/s | GPU -1% 101MB -1W | tau: 0.40, Top-2
 [Epoch 07/20] Step [01800/7177] | Loss: 19.4441 | minADE6: 0.807m | minADE1: 1.470m | 9.2 steps/s | GPU -1% 101MB -1W | tau: 0.40, Top-2
 [Epoch 07/20] Step [02000/7177] | Loss: 19.7910 | minADE6: 0.816m | minADE1: 1.512m | 9.3 steps/s | GPU -1% 100MB -1W | tau: 0.40, Top-2
 [Epoch 07/20] Step [02200/7177] | Loss: 21.7339 | minADE6: 0.820m | minADE1: 1.462m | 9.5 steps/s | GPU -1% 101MB -1W | tau: 0.40, Top-2
 [Epoch 07/20] Step [02400/7177] | Loss: 20.1639 | minADE6: 0.818m | minADE1: 1.469m | 9.4 steps/s | GPU -1% 101MB -1W | tau: 0.40, Top-2
 [Epoch 07/20] Step [02600/7177] | Loss: 20.4207 | minADE6: 0.819m | minADE1: 1.483m | 9.2 steps/s | GPU -1% 101MB -1W | tau: 0.40, Top-2
 [Epoch 07/20] Step [02800/7177] | Loss: 21.3680 | minADE6: 0.823m | minADE1: 1.508m | 9.4 steps/s | GPU -1% 101MB -1W | tau: 0.40, Top-2
 [Epoch 07/20] Step [03000/7177] | Loss: 18.8750 | minADE6: 0.823m | minADE1: 1.469m | 9.3 steps/s | GPU -1% 100MB -1W | tau: 0.40, Top-2
 [Epoch 07/20] Step [03200/7177] | Loss: 20.6074 | minADE6: 0.809m | minADE1: 1.455m | 9.4 steps/s | GPU -1% 99MB -1W | tau: 0.40, Top-2
 [Epoch 07/20] Step [03400/7177] | Loss: 20.8008 | minADE6: 0.815m | minADE1: 1.482m | 9.3 steps/s | GPU -1% 103MB -1W | tau: 0.40, Top-2
 [Epoch 07/20] Step [03600/7177] | Loss: 21.4270 | minADE6: 0.820m | minADE1: 1.526m | 9.4 steps/s | GPU -1% 100MB -1W | tau: 0.40, Top-2
 [Epoch 07/20] Step [03800/7177] | Loss: 20.3308 | minADE6: 0.824m | minADE1: 1.487m | 9.2 steps/s | GPU -1% 102MB -1W | tau: 0.40, Top-2
 [Epoch 07/20] Step [04000/7177] | Loss: 20.9870 | minADE6: 0.810m | minADE1: 1.459m | 9.3 steps/s | GPU -1% 101MB -1W | tau: 0.40, Top-2
 [Epoch 07/20] Step [04200/7177] | Loss: 20.6669 | minADE6: 0.815m | minADE1: 1.485m | 9.6 steps/s | GPU -1% 101MB -1W | tau: 0.40, Top-2
 [Epoch 07/20] Step [04400/7177] | Loss: 20.8857 | minADE6: 0.804m | minADE1: 1.443m | 9.7 steps/s | GPU -1% 99MB -1W | tau: 0.40, Top-2
 [Epoch 07/20] Step [04600/7177] | Loss: 20.7269 | minADE6: 0.815m | minADE1: 1.458m | 9.7 steps/s | GPU -1% 102MB -1W | tau: 0.40, Top-2
 [Epoch 07/20] Step [04800/7177] | Loss: 20.3148 | minADE6: 0.814m | minADE1: 1.468m | 9.8 steps/s | GPU -1% 102MB -1W | tau: 0.40, Top-2
 [Epoch 07/20] Step [05000/7177] | Loss: 19.7091 | minADE6: 0.809m | minADE1: 1.449m | 9.6 steps/s | GPU -1% 102MB -1W | tau: 0.40, Top-2
 [Epoch 07/20] Step [05200/7177] | Loss: 19.1264 | minADE6: 0.810m | minADE1: 1.452m | 9.4 steps/s | GPU -1% 102MB -1W | tau: 0.40, Top-2
 [Epoch 07/20] Step [05400/7177] | Loss: 20.8623 | minADE6: 0.818m | minADE1: 1.452m | 9.4 steps/s | GPU -1% 101MB -1W | tau: 0.40, Top-2
 [Epoch 07/20] Step [05600/7177] | Loss: 19.2645 | minADE6: 0.810m | minADE1: 1.464m | 9.3 steps/s | GPU -1% 103MB -1W | tau: 0.40, Top-2
 [Epoch 07/20] Step [05800/7177] | Loss: 20.0476 | minADE6: 0.814m | minADE1: 1.471m | 9.3 steps/s | GPU -1% 101MB -1W | tau: 0.40, Top-2
